case_id,variant_id,question_id,skill,answer_type,gold_answer,pred_answer,gold_decision,pred_decision,answer_correct,decision_correct,evidence_precision,evidence_recall,evidence_f1,missing_information_correct,unsupported_evidence_rate
reconciliation_006,B,Q5,amount_extraction,money,32000,32000,invoice_unit_price_32000,answered,True,,1.0,1.0,1.0,True,0.0
reconciliation_006,A,Q6,invoice_reconciliation,boolean,true,true,invoice_quantity_matches_order,invoice_quantity_matches_order,True,True,0.5,1.0,0.6666666666666666,True,0.5
reconciliation_006,B,Q6,invoice_reconciliation,boolean,false,false,invoice_quantity_does_not_match_order,invoice_quantity_does_not_match_order,True,True,0.3333333333333333,1.0,0.5,True,0.6666666666666666
reconciliation_006,A,Q7,invoice_reconciliation,boolean,true,true,invoice_total_matches_order_total,invoice_total_matches_order_total,True,True,0.5,1.0,0.6666666666666666,True,0.5
reconciliation_006,B,Q7,invoice_reconciliation,boolean,false,false,invoice_total_does_not_match_order_total,invoice_total_does_not_match_order_total,True,True,0.5,1.0,0.6666666666666666,True,0.5
reconciliation_006,A,Q8,payment_basis,boolean,true,true,payment_without_corrections_allowed,payment_without_corrections_allowed,True,True,0.6,0.6,0.6,True,0.4
reconciliation_006,B,Q8,payment_basis,boolean,false,false,payment_requires_correction,payment_requires_correction,True,True,0.3333333333333333,0.6,0.42857142857142855,True,0.6666666666666666
reconciliation_006,A,Q9,internal_request_logic,boolean,false,false,approval_sheet_not_reconciliation,approval_sheet_not_reconciliation,True,True,0.3333333333333333,0.5,0.4,True,0.6666666666666666
reconciliation_006,B,Q9,internal_request_logic,boolean,false,false,approval_sheet_not_reconciliation,approval_sheet_not_reconciliation,True,True,1.0,0.5,0.6666666666666666,True,0.0
reconciliation_006,A,Q10,fact_extraction,boolean,true,true,goods_receipt_confirmed,supported,True,,0.0,0.0,0.0,True,1.0
reconciliation_006,B,Q10,fact_extraction,boolean,true,true,goods_receipt_confirmed,supported,True,,0.0,0.0,0.0,True,1.0
reconciliation_006,A,Q11,internal_request_logic,boolean,false,false,payment_request_not_enough,payment_request_not_enough,True,True,0.0,0.0,0.0,True,1.0
reconciliation_006,B,Q11,internal_request_logic,boolean,false,false,payment_request_not_enough,payment_request_not_enough,True,True,0.0,0.0,0.0,True,1.0
reconciliation_006,A,Q12,controlling_document,status,supplier_invoice,К оплате непосредственно представлен счёт поставщика № 06/26-01 от 25 июня 2026 г. ООО «СеверТех».,supplier_invoice,supported,False,,0.5,1.0,0.6666666666666666,True,0.5
reconciliation_006,B,Q12,controlling_document,status,supplier_invoice,"Счёт поставщика № 06/26-01 от 25 июня 2026 г., выставленный ООО «СеверТех».",supplier_invoice,supported,False,,0.5,1.0,0.6666666666666666,True,0.5
reconciliation_006,A,Q13,amount_extraction,money,1600000,1600000,order_total_1600000,answered,True,,1.0,1.0,1.0,True,0.0
reconciliation_006,B,Q13,amount_extraction,money,1600000,1600000,order_total_1600000,,True,,1.0,1.0,1.0,True,0.0
reconciliation_006,A,Q14,final_status,status,documents_reconciled_for_payment,Документы сверены без расхождений; счёт согласован к оплате.,documents_reconciled_for_payment,documents_reconciled_for_payment,False,True,0.2,1.0,0.33333333333333337,True,0.8
reconciliation_006,B,Q14,final_status,status,documents_not_reconciled_due_to_invoice_discrepancy,"Итоговый статус: документы не сверены для оплаты, счёт подлежит направлению на исправление из-за расхождения по количеству и сумме.",documents_not_reconciled_due_to_invoice_discrepancy,documents_not_reconciled_due_to_invoice_discrepancy,False,True,0.2,1.0,0.33333333333333337,True,0.8
reconciliation_006,A,Q15,invoice_reconciliation,boolean,false,false,corrected_invoice_not_needed,corrected_invoice_not_needed,True,True,0.2,1.0,0.33333333333333337,True,0.8
reconciliation_006,B,Q15,invoice_reconciliation,boolean,true,true,corrected_invoice_needed,corrected_invoice_needed,True,True,0.4,1.0,0.5714285714285715,True,0.6
reconciliation_006,A,Q16,final_status,boolean,true,true,invoice_payable_as_presented,invoice_payable_as_presented,True,True,0.2,0.6666666666666666,0.30769230769230765,True,0.8
reconciliation_006,B,Q16,final_status,boolean,false,false,invoice_not_payable_as_presented,invoice_not_payable_as_presented,True,True,0.2,0.6666666666666666,0.30769230769230765,True,0.8
amendment_007,A,Q1,executor_extraction,status,ООО «ДатаХост»,ООО «ДатаХост»,executor_datahost,answered,True,,0.5,1.0,0.6666666666666666,True,0.5
amendment_007,B,Q1,executor_extraction,status,ООО «ДатаХост»,ООО «ДатаХост»,executor_datahost,answered,True,,0.25,1.0,0.4,True,0.75
amendment_007,A,Q2,subject_extraction,status,аренда_выделенного_серверного_ресурса,Предмет договора: исполнитель предоставляет заказчику выделенный серверный ресурс для размещения и сопровождения прикладных сервисов.,dedicated_server_resource_rental,answered,False,,1.0,1.0,1.0,True,0.0
amendment_007,B,Q2,subject_extraction,status,аренда_выделенного_серверного_ресурса,Исполнитель предоставляет заказчику выделенный серверный ресурс для размещения и сопровождения прикладных сервисов.,dedicated_server_resource_rental,answered,False,,1.0,1.0,1.0,True,0.0
amendment_007,A,Q3,amount_extraction,money,200000,200000,initial_monthly_fee_200000,answered,True,,1.0,1.0,1.0,True,0.0
amendment_007,B,Q3,amount_extraction,money,200000,200000,initial_monthly_fee_200000,answered,True,,1.0,1.0,1.0,True,0.0
amendment_007,A,Q4,amount_extraction,money,240000,240000,amended_monthly_fee_240000,answered,True,,0.5,1.0,0.6666666666666666,True,0.5
amendment_007,B,Q4,amount_extraction,money,240000,240000,amended_monthly_fee_240000,answered,True,,1.0,1.0,1.0,True,0.0
amendment_007,A,Q5,date_extraction,status,июль_2026,Июль 2026 г.,invoice_period_july_2026,supported,False,,1.0,1.0,1.0,True,0.0
amendment_007,B,Q5,date_extraction,status,июль_2026,июль 2026 г.,invoice_period_july_2026,answered,False,,1.0,1.0,1.0,True,0.0
amendment_007,A,Q6,temporal_logic,boolean,true,true,new_price_effective_in_july,new_price_effective_in_july,True,True,0.5,0.6666666666666666,0.5714285714285715,True,0.5
amendment_007,B,Q6,temporal_logic,boolean,false,false,new_price_not_effective_in_july,new_price_not_effective_in_july,True,True,0.3333333333333333,0.6666666666666666,0.4444444444444444,True,0.6666666666666666
amendment_007,A,Q7,invoice_reconciliation,boolean,true,true,invoice_matches_effective_price,invoice_matches_effective_price,True,True,0.5,1.0,0.6666666666666666,True,0.5
amendment_007,B,Q7,invoice_reconciliation,boolean,false,false,invoice_uses_price_not_yet_effective,invoice_uses_price_not_yet_effective,True,True,0.42857142857142855,1.0,0.6,True,0.5714285714285714
amendment_007,A,Q8,payment_basis,boolean,true,true,payment_without_corrections_allowed,payment_without_corrections_allowed,True,True,0.75,0.6,0.6666666666666665,True,0.25
amendment_007,B,Q8,payment_basis,boolean,false,false,payment_requires_correction,payment_requires_correction,True,True,0.4444444444444444,0.8,0.5714285714285714,True,0.5555555555555556
amendment_007,A,Q9,internal_memo_logic,boolean,false,false,internal_memo_not_contract_change,internal_memo_not_contract_change,True,True,1.0,1.0,1.0,True,0.0
amendment_007,B,Q9,internal_memo_logic,boolean,false,false,internal_memo_not_contract_change,internal_memo_not_contract_change,True,True,0.5,1.0,0.6666666666666666,True,0.5
amendment_007,A,Q10,report_extraction,boolean,false,false,report_not_price_proof,report_not_price_proof,True,True,0.5,0.5,0.5,True,0.5
amendment_007,B,Q10,report_extraction,boolean,false,false,report_not_price_proof,report_not_price_proof,True,True,0.5,0.5,0.5,True,0.5
amendment_007,A,Q11,fact_extraction,boolean,true,true,services_provided_in_july,supported,True,,0.5,1.0,0.6666666666666666,True,0.5
amendment_007,B,Q11,fact_extraction,boolean,true,true,services_provided_in_july,supported,True,,0.25,1.0,0.4,True,0.75
amendment_007,A,Q12,controlling_document,status,additional_agreement,Дополнительное соглашение № 1 к договору № СР-01/26 от 20 июня 2026 г. (doc_id: amendment_A).,additional_agreement_is_controlling_document,answered,False,,0.3333333333333333,0.5,0.4,True,0.6666666666666666
amendment_007,B,Q12,controlling_document,status,additional_agreement,Дополнительное соглашение № 1 к договору № СР-01/26 от 20 июня 2026 г. непосредственно изменяет цену договора.,additional_agreement_is_controlling_document,answerable,False,,0.5,1.0,0.6666666666666666,True,0.5
amendment_007,A,Q13,amount_extraction,money,240000,240000,invoice_amount_240000,answerable,True,,1.0,1.0,1.0,True,0.0
amendment_007,B,Q13,amount_extraction,money,240000,240000,invoice_amount_240000,answerable,True,,0.5,1.0,0.6666666666666666,True,0.5
amendment_007,A,Q14,temporal_logic,money,240000,240000,applicable_price_240000,applicable_price_240000,True,True,1.0,0.6666666666666666,0.8,True,0.0
amendment_007,B,Q14,temporal_logic,money,200000,200000,applicable_price_200000,applicable_price_200000,True,True,0.4,0.6666666666666666,0.5,True,0.6
amendment_007,A,Q15,threshold_calculation,money,0,0,mismatch_0,mismatch_0,True,True,1.0,1.0,1.0,True,0.0
amendment_007,B,Q15,threshold_calculation,money,40000,40000,mismatch_40000,mismatch_40000,True,True,1.0,1.0,1.0,True,0.0
amendment_007,A,Q16,final_status,boolean,true,true,invoice_payable_as_presented,invoice_payable_as_presented,True,True,1.0,0.75,0.8571428571428571,True,0.0
amendment_007,B,Q16,final_status,boolean,false,false,invoice_requires_correction,invoice_requires_correction,True,True,0.5,1.0,0.6666666666666666,True,0.5
sla_008,A,Q1,executor_extraction,status,ООО «ОблакоСервис»,ООО «ОблакоСервис»,executor_cloudservice,answered,True,,1.0,1.0,1.0,True,0.0
sla_008,B,Q1,executor_extraction,status,ООО «ОблакоСервис»,ООО «ОблакоСервис»,executor_cloudservice,,True,,1.0,1.0,1.0,True,0.0
sla_008,A,Q2,amount_extraction,money,500000,500000,monthly_fee_500000,supported,True,,1.0,1.0,1.0,True,0.0
sla_008,B,Q2,amount_extraction,money,500000,500000,monthly_fee_500000,,True,,1.0,1.0,1.0,True,0.0
sla_008,A,Q3,term_extraction,integer,4,4,recovery_sla_4_hours,answered,True,,1.0,1.0,1.0,True,0.0
sla_008,B,Q3,term_extraction,integer,4,4,recovery_sla_4_hours,answerable,True,,1.0,1.0,1.0,True,0.0
sla_008,A,Q4,datetime_extraction,datetime,2026-08-12T10:00:00,2026-08-12T10:00:00,incident_registered_at_10_00,,True,,1.0,1.0,1.0,True,0.0
sla_008,B,Q4,datetime_extraction,datetime,2026-08-12T10:00:00,2026-08-12T10:00:00,incident_registered_at_10_00,answered,True,,0.5,1.0,0.6666666666666666,True,0.5
sla_008,A,Q5,datetime_extraction,datetime,2026-08-12T10:15:00,2026-08-12T10:15:00,support_request_received_at_10_15,,True,,1.0,1.0,1.0,True,0.0
sla_008,B,Q5,datetime_extraction,datetime,2026-08-12T10:15:00,2026-08-12T10:15:00,support_request_received_at_10_15,answered,True,,1.0,1.0,1.0,True,0.0
sla_008,A,Q6,temporal_calculation,integer,239,239,incident_duration_239_minutes,incident_duration_239_minutes,True,True,0.6666666666666666,1.0,0.8,True,0.3333333333333333
sla_008,B,Q6,temporal_calculation,integer,241,241,incident_duration_241_minutes,incident_duration_241_minutes,True,True,0.3333333333333333,1.0,0.5,True,0.6666666666666666
sla_008,A,Q7,temporal_logic,boolean,false,false,sla_not_exceeded,sla_not_exceeded,True,True,1.0,1.0,1.0,True,0.0
sla_008,B,Q7,temporal_logic,boolean,true,true,sla_exceeded,sla_exceeded,True,True,1.0,1.0,1.0,True,0.0
sla_008,A,Q8,contract_rule_application,boolean,false,false,monthly_fee_reduction_not_applied,monthly_fee_reduction_not_applied,True,True,0.5,1.0,0.6666666666666666,True,0.5
sla_008,B,Q8,contract_rule_application,boolean,true,true,monthly_fee_reduction_applied,monthly_fee_reduction_applied,True,True,1.0,1.0,1.0,True,0.0
sla_008,A,Q9,contract_rule_application,status,automatic_monitoring_registration,Отсчёт срока восстановления начинается с момента автоматической регистрации инцидента системой мониторинга.,recovery_clock_starts_from_monitoring_registration,recovery_clock_starts_from_monitoring_registration,False,True,0.5,0.5,0.5,True,0.5
sla_008,B,Q9,contract_rule_application,status,automatic_monitoring_registration,Отсчёт срока восстановления начинается с момента автоматической регистрации инцидента системой мониторинга.,recovery_clock_starts_from_monitoring_registration,recovery_clock_starts_from_monitoring_registration,False,True,0.5,1.0,0.6666666666666666,True,0.5
sla_008,A,Q10,fact_extraction,boolean,true,true,critical_incident_registered_on_date,supported,True,,1.0,1.0,1.0,True,0.0
sla_008,B,Q10,fact_extraction,boolean,true,true,critical_incident_registered_on_date,supported,True,,1.0,1.0,1.0,True,0.0
sla_008,A,Q11,amount_extraction,money,500000,500000,invoice_amount_500000,supported,True,,1.0,1.0,1.0,True,0.0
sla_008,B,Q11,amount_extraction,money,500000,500000,invoice_amount_500000,answered,True,,1.0,1.0,1.0,True,0.0
sla_008,A,Q12,document_identification,status,technical_report,Документ 4 — technical_report_A,technical_report_confirms_recovery_time,answered,False,,1.0,1.0,1.0,True,0.0
sla_008,B,Q12,document_identification,status,technical_report,Документ technical_report_B (04_Технический_отчёт.txt) подтверждает время восстановления.,technical_report_confirms_recovery_time,supported,False,,1.0,1.0,1.0,True,0.0
sla_008,A,Q13,percentage_extraction,integer,5,5,reduction_rate_5_percent,answerable,True,,1.0,1.0,1.0,True,0.0
sla_008,B,Q13,percentage_extraction,integer,5,5,reduction_rate_5_percent,answerable,True,,1.0,1.0,1.0,True,0.0
sla_008,A,Q14,penalty_calculation,money,0,0,reduction_amount_zero,reduction_amount_zero,True,True,1.0,1.0,1.0,True,0.0
sla_008,B,Q14,penalty_calculation,money,25000,25000,reduction_amount_25000,reduction_amount_25000,True,True,1.0,1.0,1.0,True,0.0
sla_008,A,Q15,payment_calculation,money,500000,500000,payable_amount_500000,payable_amount_500000,True,True,0.5,0.75,0.6,True,0.5
sla_008,B,Q15,payment_calculation,money,475000,475000,payable_amount_475000,payable_amount_475000,True,True,0.5,0.75,0.6,True,0.5
sla_008,A,Q16,final_status,boolean,true,true,invoice_payable_without_correction,invoice_payable_without_correction,True,True,1.0,1.0,1.0,True,0.0
sla_008,B,Q16,final_status,boolean,false,false,invoice_requires_sla_correction,invoice_requires_sla_correction,True,True,0.5,1.0,0.6666666666666666,True,0.5
approval_chain_009,A,Q1,requester_extraction,status,Сергей Волков,Сергей Волков,requested_user_sergey_volkov,answerable,True,,1.0,1.0,1.0,True,0.0
approval_chain_009,B,Q1,requester_extraction,status,Сергей Волков,Сергей Волков,requested_user_sergey_volkov,,True,,1.0,1.0,1.0,True,0.0
approval_chain_009,A,Q2,system_extraction,status,Orion-Prod,Orion-Prod,requested_system_orion_prod,supported,True,,0.3333333333333333,1.0,0.5,True,0.6666666666666666
approval_chain_009,B,Q2,system_extraction,status,Orion-Prod,Orion-Prod,requested_system_orion_prod,,True,,1.0,1.0,1.0,True,0.0
approval_chain_009,A,Q3,role_extraction,status,привилегированный администратор,привилегированный администратор,requested_privileged_admin_role,answered,True,,1.0,1.0,1.0,True,0.0
approval_chain_009,B,Q3,role_extraction,status,привилегированный администратор,привилегированный администратор,requested_privileged_admin_role,,True,,0.5,1.0,0.6666666666666666,True,0.5
approval_chain_009,A,Q4,date_extraction,date,2026-11-17,2026-11-17,access_end_date_2026_11_17,supported,True,,0.3333333333333333,1.0,0.5,True,0.6666666666666666
approval_chain_009,B,Q4,date_extraction,date,2026-11-17,2026-11-17,access_end_date_2026_11_17,answered,True,,0.25,1.0,0.4,True,0.75
approval_chain_009,A,Q5,approval_extraction,boolean,true,true,owner_approval_received,supported,True,,1.0,1.0,1.0,True,0.0
approval_chain_009,B,Q5,approval_extraction,boolean,true,true,owner_approval_received,supported,True,,0.3333333333333333,1.0,0.5,True,0.6666666666666666
approval_chain_009,A,Q6,security_review_status,status,approved,согласовано,security_review_approved,,False,,1.0,1.0,1.0,True,0.0
approval_chain_009,B,Q6,security_review_status,status,pending,Результат проверки службы информационной безопасности: рассмотрение не завершено.,security_review_pending,answerable,False,,1.0,1.0,1.0,True,0.0
approval_chain_009,A,Q7,approval_chain_logic,boolean,true,true,all_mandatory_approvals_received,all_mandatory_approvals_received,True,True,1.0,1.0,1.0,True,0.0
approval_chain_009,B,Q7,approval_chain_logic,boolean,false,false,mandatory_security_approval_missing,mandatory_security_approval_missing,True,True,1.0,1.0,1.0,True,0.0
approval_chain_009,A,Q8,activation_timing_logic,boolean,true,true,access_authorized_before_activation,access_authorized_before_activation,True,True,0.5,1.0,0.6666666666666666,True,0.5
approval_chain_009,B,Q8,activation_timing_logic,boolean,false,false,access_not_authorized_before_activation,access_not_authorized_before_activation,True,True,0.5,1.0,0.6666666666666666,True,0.5
approval_chain_009,A,Q9,policy_extraction,status,согласование владельца системы и службы информационной безопасности,Требуются согласование владельца информационной системы и согласование службы информационной безопасности.,required_approvals_listed,supported,False,,0.3333333333333333,1.0,0.5,True,0.6666666666666666
approval_chain_009,B,Q9,policy_extraction,status,согласование владельца системы и службы информационной безопасности,Требуются согласование владельца информационной системы и согласование службы информационной безопасности.,required_approvals_listed,answered,False,,1.0,1.0,1.0,True,0.0
approval_chain_009,A,Q10,activation_confirmation,boolean,true,true,technical_activation_confirmed,supported,True,,0.25,1.0,0.4,True,0.75
approval_chain_009,B,Q10,activation_confirmation,boolean,true,true,technical_activation_confirmed,supported,True,,1.0,1.0,1.0,True,0.0
approval_chain_009,A,Q11,datetime_extraction,datetime,2026-11-10T09:05:00,2026-11-10T09:05:00,access_activated_at_09_05,,True,,0.5,1.0,0.6666666666666666,True,0.5
approval_chain_009,B,Q11,datetime_extraction,datetime,2026-11-10T09:05:00,2026-11-10T09:05:00,access_activated_at_09_05,,True,,1.0,1.0,1.0,True,0.0
approval_chain_009,A,Q12,status_extraction,status,активна,Активна.,account_active,supported,False,,0.5,1.0,0.6666666666666666,True,0.5
approval_chain_009,B,Q12,status_extraction,status,активна,Учётная запись технически активна.,account_active,answered,False,,0.2,1.0,0.33333333333333337,True,0.8
approval_chain_009,A,Q13,usage_confirmation,boolean,true,true,privileged_access_use_recorded,supported,True,,1.0,1.0,1.0,True,0.0
approval_chain_009,B,Q13,usage_confirmation,boolean,true,true,privileged_access_use_recorded,supported,True,,0.3333333333333333,1.0,0.5,True,0.6666666666666666
approval_chain_009,A,Q14,policy_application,boolean,true,true,active_access_complies_with_policy,active_access_complies_with_policy,True,True,0.4166666666666667,1.0,0.5882352941176471,True,0.5833333333333334
approval_chain_009,B,Q14,policy_application,boolean,false,false,active_access_not_compliant_with_policy,active_access_not_compliant_with_policy,True,True,1.0,0.8,0.888888888888889,True,0.0
approval_chain_009,A,Q15,continuation_status,boolean,true,true,access_can_remain_active_without_additional_actions,access_can_remain_active_without_additional_actions,True,True,0.4,1.0,0.5714285714285715,True,0.6
approval_chain_009,B,Q15,continuation_status,boolean,false,false,access_cannot_remain_active_without_additional_actions,access_cannot_remain_active_without_additional_actions,True,True,0.375,0.75,0.5,True,0.625
approval_chain_009,A,Q16,suspension_requirement,boolean,false,false,no_suspension_required,no_suspension_required,True,True,0.5,0.6666666666666666,0.5714285714285715,True,0.5
approval_chain_009,B,Q16,suspension_requirement,boolean,true,true,suspension_required_until_completion,suspension_required_until_completion,True,True,0.2857142857142857,0.6666666666666666,0.4,True,0.7142857142857143
asset_scope_010,A,Q1,executor_extraction,status,ООО «ТехРесурс»,ООО «ТехРесурс».,executor_tekhresurs,supported,False,,1.0,1.0,1.0,True,0.0
asset_scope_010,A,Q2,customer_extraction,status,ООО «Северный контур»,ООО «Северный контур»,customer_severny_kontur,answered,True,,0.25,1.0,0.4,True,0.75
asset_scope_010,A,Q3,amount_extraction,money,300000,300000,monthly_fee_300000,answered,True,,1.0,1.0,1.0,True,0.0
asset_scope_010,A,Q4,list_serial_extraction,status,NX-7421,NX-7421,listed_serial_nx_7421,answerable,True,,1.0,1.0,1.0,True,0.0
asset_scope_010,A,Q5,asset_name_extraction,status,DB-1,DB-1,repaired_server_db_1,supported,True,,0.5,0.5,0.5,True,0.5
asset_scope_010,A,Q6,inventory_card_extraction,status,NX-7421,NX-7421,inventory_serial_nx_7421,answerable,True,,1.0,1.0,1.0,True,0.0
asset_scope_010,A,Q7,scope_match,boolean,true,true,serial_matches_listed,serial_matches_listed,True,True,0.3333333333333333,1.0,0.5,True,0.6666666666666666
asset_scope_010,A,Q8,scope_application,boolean,true,true,repair_inside_subscription,repair_inside_subscription,True,True,0.42857142857142855,0.75,0.5454545454545454,True,0.5714285714285714
asset_scope_010,A,Q9,repair_date_extraction,date,2026-11-21,2026-11-21,repair_date_2026_11_21,answered,True,,0.5,1.0,0.6666666666666666,True,0.5
asset_scope_010,A,Q10,repair_acceptance,boolean,true,true,repair_performed_and_accepted,supported,True,,1.0,1.0,1.0,True,0.0
asset_scope_010,A,Q11,amount_extraction,money,180000,180000,repair_invoice_180000,supported,True,,1.0,1.0,1.0,True,0.0
asset_scope_010,A,Q12,document_linking,status,inventory_card,Документ `inventory_card_A` (инвентарная карточка № СВ-ИТ-00418) связывает логическое имя `DB-1` с серийным номером `NX-7421`.,inventory_card_is_linking_document,supported,False,,1.0,1.0,1.0,True,0.0
asset_scope_010,A,Q13,scope_identifier,status,серийный номер производителя,Серийный номер производителя.,manufacturer_serial_identifier,answerable,False,,0.5,1.0,0.6666666666666666,True,0.5
asset_scope_010,A,Q14,separate_payment_scope,boolean,false,false,repair_not_separately_payable,repair_not_separately_payable,True,True,0.4444444444444444,1.0,0.6153846153846153,True,0.5555555555555556
asset_scope_010,A,Q15,invoice_basis,boolean,false,false,invoice_has_no_basis,invoice_has_no_basis,True,True,0.5,0.8,0.6153846153846154,True,0.5
asset_scope_010,A,Q16,payment_decision,boolean,false,false,payment_request_not_approvable,payment_request_not_approvable,True,True,0.5555555555555556,0.8333333333333334,0.6666666666666667,True,0.4444444444444444
asset_scope_010,B,Q1,executor_extraction,status,ООО «ТехРесурс»,ООО «ТехРесурс»,executor_tekhresurs,,True,,1.0,1.0,1.0,True,0.0
asset_scope_010,B,Q2,customer_extraction,status,ООО «Северный контур»,ООО «Северный контур»,customer_severny_kontur,answered,True,,1.0,1.0,1.0,True,0.0
asset_scope_010,B,Q3,amount_extraction,money,300000,300000,monthly_fee_300000,,True,,1.0,1.0,1.0,True,0.0
asset_scope_010,B,Q4,list_serial_extraction,status,NX-7421,NX-7421,listed_serial_nx_7421,,True,,0.5,1.0,0.6666666666666666,True,0.5
asset_scope_010,B,Q5,asset_name_extraction,status,DB-1,DB-1,repaired_server_db_1,answered,True,,0.6666666666666666,1.0,0.8,True,0.3333333333333333
asset_scope_010,B,Q6,inventory_card_extraction,status,NX-7427,NX-7427,inventory_serial_nx_7427,,True,,1.0,1.0,1.0,True,0.0
asset_scope_010,B,Q7,scope_match,boolean,false,false,serial_does_not_match_listed,serial_does_not_match_listed,True,True,0.5,1.0,0.6666666666666666,True,0.5
asset_scope_010,B,Q8,scope_application,boolean,false,false,repair_outside_subscription,repair_outside_subscription,True,True,1.0,0.75,0.8571428571428571,True,0.0
asset_scope_010,B,Q9,repair_date_extraction,date,2026-11-21,2026-11-21,repair_date_2026_11_21,answerable,True,,1.0,1.0,1.0,True,0.0
asset_scope_010,B,Q10,repair_acceptance,boolean,true,true,repair_performed_and_accepted,supported,True,,1.0,1.0,1.0,True,0.0
asset_scope_010,B,Q11,amount_extraction,money,180000,180000,repair_invoice_180000,,True,,1.0,1.0,1.0,True,0.0
asset_scope_010,B,Q12,document_linking,status,inventory_card,Документ: инвентарная карточка № СВ-ИТ-00418 (doc_id: inventory_card_B).,inventory_card_is_linking_document,,False,,0.5,1.0,0.6666666666666666,True,0.5
asset_scope_010,B,Q13,scope_identifier,status,серийный номер производителя,Серийный номер производителя.,manufacturer_serial_identifier,answered,False,,1.0,1.0,1.0,True,0.0
asset_scope_010,B,Q14,separate_payment_scope,boolean,true,true,repair_separately_payable,repair_separately_payable,True,True,0.4,1.0,0.5714285714285715,True,0.6
asset_scope_010,B,Q15,invoice_basis,boolean,true,true,invoice_has_basis,invoice_has_basis,True,True,0.5555555555555556,1.0,0.7142857142857143,True,0.4444444444444444
asset_scope_010,B,Q16,payment_decision,boolean,true,true,payment_request_approvable,payment_request_approvable,True,True,0.5555555555555556,0.8333333333333334,0.6666666666666667,True,0.4444444444444444
