replicate,sampled_cases,delta_answer,delta_decision,delta_evidence_f1,delta_format_success,delta_ab_flip,delta_ab_invariant,delta_ac_nuisance_flip,delta_ac_causal_invariant
1867,iplic_015|authority_003|procure_022|it_023|hr_019|logistics_014|acceptance_004|iplic_015|iplic_015|asset_scope_010|approval_chain_009|procure_022|trip_001|sla_008|finance_028|sla_008|iplic_016|property_026|procurement_002|authority_003|procurement_002|amendment_007|privacy_018|finset_012|trip_001|amendment_007|iplic_015|notice_005|reconciliation_006|infosec_029,0.46216216216216216,0.23529411764705876,0.20029984529984513,0.18018018018018023,0.6351351351351351,0.5661764705882353,0.09999999999999998,0.6204819277108433
1868,approval_chain_009|iplic_016|hr_030|it_024|procure_021|approval_chain_009|finance_028|asset_scope_010|asset_scope_010|logistics_014|iplic_016|amendment_007|reconciliation_006|privacy_018|approval_chain_009|logistics_014|approval_chain_009|sla_008|asset_scope_010|procure_021|procurement_002|authority_003|shipping_027|procure_021|procure_022|privacy_018|property_025|finset_012|shipping_027|procure_021,0.4384885764499122,0.28081123244929795,0.22727107885280123,0.195079086115993,0.6703296703296703,0.5465838509316769,0.061224489795918324,0.641025641025641
1869,privacy_017|shipping_027|privacy_017|trip_001|finset_012|finset_011|amendment_007|finance_028|hr_030|infosec_029|notice_005|shipping_027|procurement_002|logistics_013|property_025|it_024|notice_005|procurement_002|trip_001|authority_003|amendment_007|iplic_016|property_026|authority_003|finset_012|asset_scope_010|property_026|hr_020|reconciliation_006|procure_021,0.4596491228070176,0.28872180451127827,0.23496170983013065,0.19824561403508767,0.7126436781609196,0.509090909090909,0.039215686274509776,0.6517412935323383
1870,hr_030|privacy_017|iplic_016|logistics_014|procure_021|procure_022|logistics_013|procure_022|privacy_017|shipping_027|reconciliation_006|asset_scope_010|shipping_027|acceptance_004|sla_008|notice_005|procure_022|iplic_015|privacy_018|asset_scope_010|notice_005|property_025|iplic_015|shipping_027|logistics_014|amendment_007|hr_020|infosec_029|acceptance_004|infosec_029,0.47777777777777775,0.29880478087649404,0.22808981142314477,0.17863247863247866,0.6213592233009708,0.581151832460733,0.12727272727272726,0.645021645021645
1871,finance_028|approval_chain_009|approval_chain_009|authority_003|property_025|amendment_007|reconciliation_006|finset_011|property_026|iplic_016|acceptance_004|logistics_013|asset_scope_010|iplic_015|property_026|hr_019|property_025|asset_scope_010|procure_022|sla_008|logistics_014|property_025|acceptance_004|hr_019|hr_019|procurement_002|property_026|property_026|iplic_016|reconciliation_006,0.48857644991212656,0.23196605374823198,0.18299978190136373,0.1766256590509666,0.6853932584269663,0.6073619631901841,0.1063829787234043,0.6766169154228856
1872,amendment_007|sla_008|logistics_014|procure_022|approval_chain_009|procure_022|privacy_017|it_024|trip_001|asset_scope_010|hr_019|amendment_007|property_026|property_025|logistics_014|reconciliation_006|finset_012|hr_019|iplic_016|notice_005|hr_030|hr_019|hr_019|notice_005|sla_008|infosec_029|acceptance_004|reconciliation_006|iplic_015|acceptance_004,0.5114840989399294,0.1805377720870679,0.15418585144733543,0.1528268551236749,0.5882352941176471,0.6862745098039216,0.21951219512195125,0.6666666666666667
1873,notice_005|procure_021|property_026|shipping_027|procurement_002|hr_030|reconciliation_006|trip_001|trip_001|logistics_013|amendment_007|iplic_016|reconciliation_006|authority_003|procure_022|it_023|hr_019|hr_030|iplic_015|iplic_016|privacy_017|logistics_014|finset_012|procure_021|privacy_017|privacy_018|logistics_014|trip_001|reconciliation_006|infosec_029,0.5094501718213058,0.25892857142857145,0.1694287623411334,0.18127147766323026,0.6161616161616161,0.5856353591160222,0.11538461538461531,0.6454545454545455
1874,notice_005|privacy_018|amendment_007|it_024|hr_019|authority_003|privacy_017|hr_019|approval_chain_009|hr_020|authority_003|procure_021|privacy_017|procure_021|acceptance_004|hr_020|privacy_017|infosec_029|it_023|trip_001|shipping_027|privacy_018|it_023|trip_001|iplic_016|finance_028|hr_030|shipping_027|finset_011|procure_021,0.495777027027027,0.29838709677419356,0.25855343980343976,0.20608108108108103,0.669811320754717,0.5445544554455446,0.08333333333333337,0.6451612903225806
1875,property_025|privacy_018|logistics_014|hr_020|it_023|iplic_015|property_025|iplic_015|privacy_017|approval_chain_009|sla_008|privacy_017|property_026|infosec_029|finset_011|amendment_007|asset_scope_010|iplic_015|shipping_027|hr_020|it_024|authority_003|logistics_013|privacy_018|iplic_015|asset_scope_010|it_024|hr_020|procure_021|procure_022,0.46749999999999997,0.3675595238095238,0.31521386483886493,0.23083333333333333,0.7058823529411764,0.5115207373271888,0.05882352941176472,0.6363636363636365
1876,iplic_015|sla_008|logistics_013|hr_030|notice_005|trip_001|acceptance_004|authority_003|property_026|procure_021|iplic_015|authority_003|privacy_017|property_026|it_023|iplic_015|approval_chain_009|asset_scope_010|property_025|iplic_015|iplic_015|authority_003|property_025|procurement_002|logistics_014|iplic_015|iplic_016|acceptance_004|property_025|finset_011,0.48000000000000004,0.31419939577039274,0.26735221783047863,0.2139130434782609,0.6736842105263158,0.5146198830409356,0.03703703703703709,0.6346153846153846
1877,hr_020|privacy_017|logistics_013|authority_003|hr_019|property_026|iplic_015|sla_008|logistics_014|privacy_017|trip_001|privacy_018|property_026|procure_021|iplic_016|it_024|privacy_018|amendment_007|asset_scope_010|iplic_015|infosec_029|iplic_015|finance_028|reconciliation_006|it_024|procurement_002|it_024|reconciliation_006|procure_021|hr_020,0.48305084745762716,0.3191489361702128,0.25601627656712395,0.20932203389830506,0.7064220183486238,0.5326633165829145,0.06557377049180335,0.6419753086419753
1878,amendment_007|finance_028|approval_chain_009|sla_008|infosec_029|reconciliation_006|trip_001|it_024|authority_003|finset_011|approval_chain_009|procure_022|authority_003|hr_030|authority_003|hr_019|finance_028|finset_011|hr_030|authority_003|hr_030|reconciliation_006|procurement_002|iplic_015|reconciliation_006|amendment_007|acceptance_004|logistics_013|hr_030|procurement_002,0.4772313296903461,0.1858974358974359,0.17793587711620484,0.18670309653916206,0.681159420289855,0.5118110236220472,0.050000000000000044,0.6474358974358974
1879,reconciliation_006|logistics_013|reconciliation_006|privacy_017|hr_020|privacy_017|iplic_015|sla_008|approval_chain_009|it_023|finance_028|asset_scope_010|infosec_029|shipping_027|amendment_007|hr_030|property_025|authority_003|acceptance_004|privacy_018|infosec_029|trip_001|procurement_002|sla_008|finset_012|hr_030|finset_011|property_025|approval_chain_009|finset_011,0.4675438596491228,0.3131147540983607,0.27196096301359446,0.23070175438596496,0.7045454545454545,0.49390243902439024,0.038461538461538436,0.6399999999999999
1880,procurement_002|asset_scope_010|logistics_013|hr_019|infosec_029|trip_001|iplic_016|acceptance_004|hr_030|privacy_017|reconciliation_006|privacy_017|finset_012|hr_020|procure_021|authority_003|finset_012|authority_003|authority_003|procurement_002|procure_022|procure_022|asset_scope_010|acceptance_004|privacy_017|approval_chain_009|sla_008|authority_003|trip_001|sla_008,0.48727272727272725,0.23172413793103452,0.13944542830906465,0.15727272727272723,0.53125,0.6212121212121212,0.17142857142857137,0.6521739130434783
1881,notice_005|hr_019|trip_001|hr_019|sla_008|procurement_002|finset_012|procurement_002|asset_scope_010|property_026|reconciliation_006|hr_019|trip_001|procure_022|privacy_018|property_026|approval_chain_009|hr_019|shipping_027|acceptance_004|property_026|sla_008|logistics_014|trip_001|property_026|it_024|logistics_013|finset_012|hr_019|procure_022,0.49036777583187385,0.19786096256684493,0.19502499349259406,0.1786339754816112,0.611111111111111,0.6358024691358024,0.17391304347826092,0.6435643564356435
1882,trip_001|property_026|shipping_027|finset_011|procure_021|reconciliation_006|privacy_018|it_023|sla_008|reconciliation_006|it_024|notice_005|property_025|logistics_014|authority_003|procure_022|shipping_027|hr_020|amendment_007|property_025|authority_003|asset_scope_010|trip_001|asset_scope_010|iplic_016|trip_001|logistics_013|authority_003|finset_012|approval_chain_009,0.45470692717584366,0.24196018376722817,0.2296705317575654,0.20692717584369447,0.7250000000000001,0.5208333333333333,0.04444444444444451,0.6514285714285715
1883,finset_011|it_024|privacy_017|notice_005|shipping_027|procure_021|sla_008|procurement_002|logistics_013|approval_chain_009|logistics_013|asset_scope_010|privacy_018|acceptance_004|amendment_007|property_026|procure_021|notice_005|iplic_015|authority_003|shipping_027|hr_020|finance_028|iplic_016|infosec_029|it_023|logistics_013|property_025|privacy_017|property_025,0.4529109589041096,0.3496932515337423,0.3063175171479967,0.22003424657534243,0.7058823529411765,0.5052083333333334,0.033333333333333326,0.6495726495726496
1884,property_026|iplic_016|property_026|finset_011|procure_021|hr_030|infosec_029|logistics_013|it_024|it_023|hr_020|property_025|shipping_027|infosec_029|shipping_027|authority_003|iplic_016|finset_011|property_025|procure_022|hr_020|logistics_013|logistics_013|logistics_014|authority_003|finset_011|procurement_002|property_025|it_024|reconciliation_006,0.47536945812807885,0.3918539325842697,0.2913213177991502,0.2364532019704434,0.7286821705426356,0.5063829787234043,0.027027027027026973,0.6573426573426573
1885,privacy_018|authority_003|hr_030|hr_020|hr_020|procurement_002|finance_028|authority_003|privacy_018|hr_030|finset_011|hr_030|asset_scope_010|approval_chain_009|sla_008|it_023|logistics_013|procure_021|logistics_014|property_025|finance_028|logistics_014|acceptance_004|hr_030|amendment_007|finset_012|hr_019|hr_030|infosec_029|finset_012,0.46434634974533107,0.33028919330289197,0.2763746487430696,0.22665534804753817,0.6929824561403508,0.4896907216494845,0.04761904761904767,0.6329113924050633
1886,logistics_014|procurement_002|logistics_013|finance_028|logistics_013|it_024|finance_028|acceptance_004|hr_019|it_023|iplic_015|it_024|iplic_016|iplic_015|trip_001|iplic_015|procure_022|amendment_007|logistics_014|authority_003|logistics_014|logistics_014|it_024|hr_020|hr_030|procure_022|procure_022|reconciliation_006|logistics_013|it_023,0.5291666666666666,0.28996282527881045,0.2258141534391534,0.1958333333333333,0.6935483870967741,0.5896226415094339,0.12698412698412698,0.6692607003891051
1887,approval_chain_009|procurement_002|procure_021|authority_003|amendment_007|privacy_018|it_024|hr_030|finset_011|approval_chain_009|procure_021|reconciliation_006|reconciliation_006|finset_011|procure_022|trip_001|iplic_015|logistics_014|infosec_029|privacy_017|finset_011|asset_scope_010|infosec_029|property_025|property_025|procure_022|authority_003|iplic_015|authority_003|asset_scope_010,0.47192982456140353,0.25150602409638556,0.20552264499632916,0.1947368421052632,0.6404494382022472,0.5460122699386503,0.07999999999999996,0.6313131313131313
1888,procure_021|privacy_018|amendment_007|it_024|reconciliation_006|hr_020|procure_022|sla_008|approval_chain_009|hr_019|property_026|hr_019|finset_012|acceptance_004|privacy_018|reconciliation_006|asset_scope_010|acceptance_004|property_026|iplic_015|approval_chain_009|hr_019|trip_001|hr_020|infosec_029|authority_003|notice_005|property_026|shipping_027|privacy_017,0.4728546409807355,0.2143906020558003,0.22895347015311984,0.19001751313485116,0.6477272727272727,0.5548780487804877,0.10204081632653061,0.625615763546798
1889,iplic_015|trip_001|hr_020|infosec_029|procure_022|it_023|hr_020|hr_019|trip_001|finset_011|finset_011|approval_chain_009|privacy_017|property_026|privacy_017|shipping_027|it_024|asset_scope_010|property_026|asset_scope_010|procure_021|shipping_027|infosec_029|finset_012|finset_012|reconciliation_006|finset_012|sla_008|hr_019|property_026,0.474036850921273,0.3227665706051873,0.2766187841564725,0.2185929648241206,0.6607142857142857,0.5285714285714285,0.078125,0.627906976744186
1890,notice_005|trip_001|it_023|finance_028|privacy_017|iplic_016|reconciliation_006|privacy_017|it_023|acceptance_004|approval_chain_009|acceptance_004|property_025|amendment_007|procurement_002|finset_011|property_026|privacy_018|hr_020|finset_012|hr_020|hr_020|privacy_017|privacy_017|it_024|infosec_029|procurement_002|procure_022|logistics_014|procure_022,0.5205479452054794,0.3184796854521625,0.21941683221648983,0.19691780821917804,0.7,0.5773195876288659,0.12727272727272726,0.6723404255319149
1891,infosec_029|reconciliation_006|logistics_014|procure_022|iplic_016|privacy_018|approval_chain_009|procurement_002|logistics_013|logistics_013|logistics_013|approval_chain_009|reconciliation_006|trip_001|it_024|logistics_013|iplic_015|amendment_007|procure_022|trip_001|property_026|sla_008|authority_003|asset_scope_010|infosec_029|notice_005|notice_005|authority_003|it_024|privacy_017,0.46434937611408195,0.22481751824817509,0.21264870502838423,0.1916221033868093,0.6538461538461539,0.5684931506849314,0.09302325581395343,0.6497175141242938
1892,hr_019|finset_011|it_023|iplic_016|trip_001|finset_012|logistics_013|authority_003|it_024|sla_008|hr_020|notice_005|shipping_027|amendment_007|trip_001|finset_011|finset_011|asset_scope_010|finance_028|finance_028|finance_028|finset_012|shipping_027|privacy_017|hr_030|hr_019|logistics_014|amendment_007|trip_001|sla_008,0.4794168096054889,0.29503546099290784,0.27560374635846324,0.21612349914236706,0.74,0.5388888888888889,0.07272727272727275,0.6651583710407241
1893,it_023|acceptance_004|hr_020|it_023|finset_011|procure_021|asset_scope_010|hr_020|procurement_002|sla_008|procurement_002|sla_008|sla_008|logistics_013|finset_011|property_026|iplic_015|logistics_014|it_023|hr_020|it_023|it_024|procurement_002|shipping_027|it_024|hr_019|acceptance_004|it_023|acceptance_004|finset_012,0.45580589254766024,0.38149350649350644,0.30793719567549727,0.2305025996533796,0.7450980392156863,0.4775280898876405,0.03448275862068961,0.6376146788990826
1894,iplic_015|iplic_015|iplic_016|shipping_027|property_025|infosec_029|iplic_015|acceptance_004|acceptance_004|procure_021|it_023|iplic_015|procure_022|authority_003|finance_028|shipping_027|logistics_014|shipping_027|authority_003|asset_scope_010|shipping_027|finance_028|property_026|procure_021|privacy_018|logistics_014|authority_003|asset_scope_010|notice_005|reconciliation_006,0.46068376068376066,0.3039073806078148,0.25666056166056184,0.19145299145299144,0.7009345794392523,0.5133689839572192,0.05084745762711862,0.6299559471365639
1895,trip_001|finset_011|shipping_027|shipping_027|logistics_013|iplic_016|shipping_027|logistics_014|finance_028|it_024|logistics_014|property_026|hr_019|property_025|it_023|authority_003|iplic_016|hr_019|procure_022|property_026|finset_011|privacy_017|finset_011|finset_011|shipping_027|acceptance_004|trip_001|hr_020|procurement_002|property_025,0.514026402640264,0.3308176100628931,0.25445413588977944,0.21287128712871284,0.736,0.5688888888888889,0.08955223880597007,0.6763636363636363
1896,infosec_029|privacy_018|notice_005|reconciliation_006|iplic_016|notice_005|finance_028|procure_021|property_025|amendment_007|sla_008|iplic_015|iplic_015|procure_021|iplic_015|amendment_007|sla_008|hr_019|logistics_014|infosec_029|finset_012|asset_scope_010|finance_028|finset_011|hr_019|privacy_018|trip_001|hr_019|finset_011|hr_030,0.4573378839590444,0.2873563218390805,0.274117639092042,0.20648464163822522,0.6509433962264151,0.5425531914893617,0.06896551724137934,0.6206896551724138
1897,logistics_013|property_026|procurement_002|hr_019|notice_005|sla_008|logistics_014|approval_chain_009|asset_scope_010|logistics_013|procure_021|hr_020|shipping_027|property_026|iplic_016|infosec_029|asset_scope_010|authority_003|hr_019|finance_028|asset_scope_010|acceptance_004|shipping_027|iplic_015|procurement_002|finset_012|it_023|logistics_014|procure_021|approval_chain_009,0.4432809773123909,0.27039274924471296,0.24539996071409675,0.18237347294938921,0.663265306122449,0.5357142857142856,0.07692307692307698,0.6359223300970874
1898,it_024|property_025|procure_022|acceptance_004|hr_020|logistics_014|procure_022|procurement_002|finset_012|property_026|iplic_015|hr_019|privacy_018|logistics_013|asset_scope_010|approval_chain_009|procure_022|iplic_016|procurement_002|hr_030|notice_005|infosec_029|trip_001|infosec_029|procurement_002|reconciliation_006|logistics_014|property_026|privacy_018|procure_022,0.4819897084048027,0.29006622516556296,0.2030516510362136,0.1912521440823327,0.6346153846153846,0.5894736842105264,0.12727272727272726,0.6406926406926408
1899,infosec_029|notice_005|trip_001|hr_019|finance_028|approval_chain_009|privacy_017|finset_012|it_024|notice_005|property_025|finset_011|trip_001|asset_scope_010|finset_011|property_025|shipping_027|iplic_016|finset_011|trip_001|procure_022|iplic_015|hr_030|notice_005|it_024|finance_028|it_024|iplic_015|it_023|iplic_016,0.48650927487352447,0.33800841514726504,0.30306643890117757,0.2386172006745363,0.7452830188679246,0.5495049504950494,0.049180327868852514,0.6680161943319838
1900,logistics_013|it_024|it_024|it_024|infosec_029|notice_005|finset_011|infosec_029|property_026|logistics_014|iplic_016|approval_chain_009|finset_011|reconciliation_006|property_025|hr_020|approval_chain_009|it_024|hr_019|privacy_017|approval_chain_009|notice_005|infosec_029|finset_012|property_025|reconciliation_006|logistics_014|acceptance_004|logistics_014|privacy_018,0.49915254237288137,0.2780898876404495,0.26273681121138753,0.22288135593220337,0.7456140350877193,0.5670103092783505,0.08333333333333337,0.6652542372881356
1901,logistics_014|property_026|hr_020|finance_028|iplic_016|property_026|it_024|shipping_027|authority_003|finset_011|finset_011|privacy_017|privacy_017|acceptance_004|procure_021|property_026|it_024|shipping_027|iplic_015|asset_scope_010|infosec_029|shipping_027|acceptance_004|amendment_007|asset_scope_010|approval_chain_009|approval_chain_009|finset_012|privacy_017|asset_scope_010,0.4735042735042735,0.3244047619047619,0.2546620046620047,0.19999999999999996,0.7378640776699029,0.5340314136125655,0.06896551724137934,0.6594827586206897
1902,hr_030|hr_020|logistics_013|acceptance_004|hr_020|hr_020|finance_028|procurement_002|finset_011|iplic_016|hr_019|it_024|privacy_017|finance_028|property_025|approval_chain_009|hr_019|notice_005|privacy_017|acceptance_004|approval_chain_009|acceptance_004|shipping_027|procurement_002|logistics_013|iplic_015|asset_scope_010|property_026|trip_001|iplic_015,0.4965457685664939,0.3060029282576867,0.2826251660448551,0.2132987910189983,0.7113402061855669,0.5355191256830601,0.07272727272727275,0.6666666666666666
1903,property_025|reconciliation_006|trip_001|reconciliation_006|hr_019|reconciliation_006|it_023|procure_022|privacy_017|acceptance_004|hr_020|reconciliation_006|privacy_018|property_026|procure_021|privacy_017|notice_005|approval_chain_009|hr_030|sla_008|it_024|finset_012|logistics_013|procure_021|trip_001|acceptance_004|iplic_015|it_023|privacy_017|notice_005,0.5096153846153846,0.24606580829756797,0.22355516957789673,0.20192307692307687,0.627906976744186,0.5602409638554218,0.10204081632653061,0.645320197044335
1904,iplic_015|it_023|procure_021|finset_012|iplic_015|it_023|finance_028|amendment_007|notice_005|procure_021|iplic_015|asset_scope_010|amendment_007|property_026|finance_028|property_025|finset_011|it_023|finance_028|iplic_016|hr_020|finset_012|procure_021|finance_028|amendment_007|infosec_029|logistics_013|property_026|iplic_015|notice_005,0.44166666666666665,0.3980738362760834,0.3468690476190476,0.23333333333333328,0.7142857142857143,0.45622119815668205,0.0,0.6226415094339623
1905,notice_005|it_023|finance_028|sla_008|hr_019|trip_001|infosec_029|privacy_017|it_024|asset_scope_010|procure_021|shipping_027|property_025|privacy_018|infosec_029|infosec_029|trip_001|procure_021|it_023|privacy_017|finset_011|finance_028|property_025|sla_008|it_024|it_023|acceptance_004|asset_scope_010|asset_scope_010|procure_021,0.46166950596252126,0.3649068322981366,0.3173535058543576,0.23679727427597952,0.7087378640776699,0.5235602094240839,0.050000000000000044,0.6452991452991452
1906,hr_030|hr_020|procure_021|privacy_017|asset_scope_010|reconciliation_006|it_023|procure_021|it_024|finset_011|privacy_018|property_026|finance_028|procurement_002|reconciliation_006|shipping_027|iplic_016|acceptance_004|reconciliation_006|notice_005|iplic_016|logistics_013|hr_030|iplic_016|logistics_013|logistics_014|procure_022|logistics_014|shipping_027|privacy_018,0.47895622895622897,0.33689839572192515,0.218326786382342,0.19696969696969702,0.7017543859649122,0.5432692307692308,0.06451612903225812,0.6587301587301587
1907,procure_021|logistics_014|iplic_016|property_025|approval_chain_009|amendment_007|trip_001|property_025|logistics_013|hr_030|procure_021|privacy_017|it_024|finset_011|infosec_029|logistics_013|iplic_015|it_024|shipping_027|reconciliation_006|reconciliation_006|trip_001|reconciliation_006|notice_005|hr_020|reconciliation_006|finset_011|procure_022|trip_001|finset_011,0.5,0.2790697674418604,0.25245334996621427,0.2264150943396226,0.6868686868686869,0.5303867403314917,0.0535714285714286,0.6545454545454545
1908,shipping_027|iplic_016|hr_019|hr_019|sla_008|it_024|amendment_007|finance_028|iplic_015|finset_011|authority_003|it_024|iplic_015|reconciliation_006|it_024|procure_021|iplic_016|sla_008|property_026|property_025|shipping_027|infosec_029|privacy_017|iplic_015|property_026|shipping_027|property_026|hr_019|procurement_002|hr_030,0.4866444073455759,0.3306010928961749,0.25969671675013933,0.20617696160267107,0.7094017094017094,0.5570776255707762,0.06060606060606066,0.6555555555555557
1909,logistics_013|it_023|privacy_018|procurement_002|iplic_015|iplic_015|privacy_017|hr_019|reconciliation_006|notice_005|privacy_018|hr_019|it_023|procurement_002|approval_chain_009|infosec_029|infosec_029|reconciliation_006|privacy_018|property_026|procurement_002|finset_012|hr_019|shipping_027|it_023|trip_001|hr_019|shipping_027|hr_030|privacy_018,0.4668367346938776,0.2702702702702703,0.24115940748593812,0.20663265306122447,0.6513761467889908,0.5427135678391959,0.08196721311475419,0.611336032388664
1910,amendment_007|procure_022|privacy_018|authority_003|hr_019|acceptance_004|property_025|infosec_029|finset_012|it_023|it_024|finance_028|privacy_017|privacy_018|acceptance_004|logistics_014|procurement_002|hr_019|procure_021|reconciliation_006|procurement_002|logistics_013|privacy_017|iplic_015|hr_030|sla_008|finset_012|privacy_018|privacy_017|hr_019,0.5093537414965987,0.2831168831168831,0.20481859410430842,0.18792517006802723,0.6296296296296297,0.5999999999999999,0.13793103448275862,0.6422764227642277
1911,hr_030|sla_008|acceptance_004|finset_012|it_023|property_026|reconciliation_006|infosec_029|hr_019|logistics_014|shipping_027|amendment_007|property_025|it_024|logistics_013|acceptance_004|infosec_029|finset_012|logistics_014|finset_011|finset_011|procurement_002|logistics_014|infosec_029|trip_001|iplic_015|notice_005|finset_011|finance_028|procurement_002,0.48287671232876717,0.3103953147877013,0.2646689497716894,0.2191780821917808,0.7117117117117118,0.5245901639344261,0.06779661016949146,0.6367713004484306
1912,privacy_017|asset_scope_010|finset_012|iplic_016|privacy_017|iplic_015|hr_020|procurement_002|logistics_013|amendment_007|procure_022|trip_001|hr_019|property_026|property_025|acceptance_004|it_024|finset_012|it_023|finset_011|amendment_007|property_026|sla_008|hr_019|approval_chain_009|infosec_029|acceptance_004|procurement_002|sla_008|iplic_015,0.4834494773519164,0.30359712230215824,0.23555829574993337,0.20034843205574915,0.6483516483516484,0.5714285714285714,0.0980392156862745,0.6465116279069767
1913,finset_011|finance_028|property_026|procure_022|hr_019|reconciliation_006|acceptance_004|hr_030|asset_scope_010|amendment_007|property_026|procurement_002|sla_008|authority_003|iplic_016|infosec_029|logistics_013|finset_012|shipping_027|logistics_014|it_023|privacy_018|notice_005|iplic_016|finset_011|finset_011|sla_008|hr_020|trip_001|iplic_015,0.45603448275862063,0.32281205164992827,0.24507183908045987,0.20517241379310347,0.7070707070707071,0.5248618784530388,0.054545454545454564,0.6425339366515838
1914,it_023|hr_019|privacy_018|iplic_016|hr_019|procure_022|property_026|sla_008|iplic_015|shipping_027|iplic_016|procurement_002|amendment_007|finset_012|finset_011|shipping_027|shipping_027|authority_003|sla_008|it_024|finset_011|reconciliation_006|property_026|notice_005|privacy_017|it_024|hr_019|asset_scope_010|hr_030|privacy_017,0.4779286926994906,0.29658792650918636,0.20903266230091355,0.18081494057724956,0.6857142857142857,0.5911330049261083,0.1034482758620689,0.66
1915,authority_003|property_026|amendment_007|procure_022|property_025|notice_005|hr_020|reconciliation_006|reconciliation_006|approval_chain_009|amendment_007|sla_008|approval_chain_009|acceptance_004|finance_028|privacy_018|it_024|iplic_016|amendment_007|it_024|property_026|logistics_014|asset_scope_010|procure_021|shipping_027|privacy_017|hr_030|asset_scope_010|iplic_015|hr_020,0.46106194690265484,0.24960998439937598,0.2280051462794826,0.19115044247787616,0.7380952380952381,0.5324675324675324,0.06382978723404253,0.6631016042780749
1916,logistics_013|hr_019|notice_005|sla_008|it_023|it_024|notice_005|privacy_018|it_024|finset_011|logistics_013|finset_011|finset_012|shipping_027|reconciliation_006|acceptance_004|iplic_016|approval_chain_009|hr_019|hr_019|finset_011|sla_008|hr_030|it_023|shipping_027|privacy_018|infosec_029|hr_019|procure_022|it_024,0.4680672268907563,0.29322268326417705,0.2785536638897983,0.21764705882352942,0.6902654867256637,0.5645933014354068,0.07936507936507942,0.6447876447876448
1917,logistics_013|notice_005|finset_011|shipping_027|hr_030|acceptance_004|property_026|trip_001|infosec_029|procure_021|property_025|property_025|privacy_018|procure_021|finance_028|iplic_016|amendment_007|finance_028|property_025|it_023|acceptance_004|procurement_002|iplic_015|shipping_027|logistics_013|it_024|hr_030|iplic_016|property_025|it_024,0.47250000000000003,0.4176829268292683,0.33593121693121686,0.25916666666666666,0.7457627118644068,0.4954128440366973,0.0,0.6578947368421053
1918,amendment_007|it_024|approval_chain_009|privacy_018|shipping_027|trip_001|procure_022|logistics_014|procure_021|asset_scope_010|finance_028|privacy_017|finance_028|finset_012|sla_008|procurement_002|iplic_015|trip_001|asset_scope_010|shipping_027|finset_011|notice_005|asset_scope_010|authority_003|finset_011|it_024|it_023|hr_019|infosec_029|privacy_017,0.4652777777777778,0.2846607669616519,0.2533753331930416,0.20052083333333337,0.7127659574468085,0.558139534883721,0.09615384615384615,0.6523809523809523
1919,privacy_018|notice_005|logistics_013|hr_020|procure_021|asset_scope_010|procure_022|procurement_002|finset_011|trip_001|trip_001|finset_012|it_024|iplic_016|trip_001|logistics_013|it_023|acceptance_004|hr_030|trip_001|procure_022|logistics_013|property_025|acceptance_004|it_024|notice_005|approval_chain_009|property_025|amendment_007|privacy_018,0.4650959860383944,0.31050228310502287,0.2933324771021105,0.24520069808027922,0.689655172413793,0.5212121212121212,0.039215686274509776,0.6467661691542288
1920,property_026|property_025|iplic_015|shipping_027|privacy_018|infosec_029|asset_scope_010|sla_008|acceptance_004|reconciliation_006|iplic_016|hr_019|amendment_007|it_024|amendment_007|it_023|logistics_013|finset_011|property_025|logistics_014|procure_021|privacy_018|hr_020|it_023|logistics_013|procurement_002|hr_019|logistics_013|finset_011|property_026,0.4595959595959596,0.3348148148148148,0.2816311260755704,0.22306397306397308,0.706896551724138,0.5194174757281553,0.0461538461538461,0.6403162055335969
1921,acceptance_004|finset_012|hr_019|logistics_013|reconciliation_006|property_025|infosec_029|it_023|finset_011|iplic_016|trip_001|shipping_027|hr_030|procure_021|hr_020|procure_022|procure_021|acceptance_004|shipping_027|hr_020|sla_008|hr_019|privacy_017|authority_003|it_024|finance_028|logistics_013|amendment_007|privacy_017|acceptance_004,0.5042301184433164,0.3138586956521739,0.258470980044584,0.20812182741116747,0.6509433962264152,0.5495049504950495,0.08333333333333337,0.6532258064516129
1922,finset_011|asset_scope_010|shipping_027|it_023|logistics_014|shipping_027|reconciliation_006|logistics_013|finset_012|property_026|procure_021|property_026|iplic_015|property_026|hr_019|finset_012|procurement_002|approval_chain_009|iplic_016|it_024|procurement_002|logistics_013|hr_030|procurement_002|privacy_017|logistics_013|reconciliation_006|hr_019|hr_019|hr_019,0.48564189189189183,0.26975476839237056,0.2069487100737099,0.18243243243243246,0.6434782608695653,0.570048309178744,0.09677419354838712,0.64453125
1923,sla_008|amendment_007|logistics_014|logistics_014|procure_021|notice_005|sla_008|hr_030|procurement_002|notice_005|finset_011|acceptance_004|finset_011|finance_028|privacy_018|amendment_007|it_023|privacy_018|sla_008|infosec_029|iplic_016|acceptance_004|shipping_027|procure_022|reconciliation_006|hr_030|authority_003|iplic_016|privacy_017|privacy_017,0.4753954305799649,0.30013642564802184,0.20260970234608178,0.1810193321616872,0.6853932584269663,0.5766871165644172,0.1063829787234043,0.6598984771573604
